group	ret	mz	EC_022024	adduct	neutralMass
M955_R890_5202	890.452	954.577348338964	1226	[M-H]-	954.577348338964
M956_R889_5203	889.209	955.601819972566	2081.5	[M-H]-	955.601819972566
M956_R795_5204	794.8815	955.574674323766	845	[M-H]-	955.574674323766
M956_R393_5205	393.381	955.988910295427	177	[M-H]-	955.988910295427
M956_R392_5206	391.967	956.489591169865	201.5	[M-H]-	956.489591169865
M957_R888_5207	887.965	956.610678422449	1244	[M-H]-	956.610678422449
M957_R802_5208	802.275	956.604234755792	2700	[M-H]-	956.604234755792
M957_R889_5209	889.209	956.676827840626	198	[M-H]-	956.676827840626
M958_R882_5210	882.384	957.583655149888	1105	[M-H]-	957.583655149888
M958_R546_5211	545.86	958.467563478648	156	[M-H]-	958.467563478648
M959_R882_5212	881.766	958.575437750607	913.5	[M-H]-	958.575437750607
M959_R886_5213	886.496	958.743107131745	677	[M-H]-	958.743107131745
M960_R627_5214	626.979	959.502890703267	417	[M-H]-	959.502890703267
M960_R864_5215	864.491	959.582700285951	322	[M-H]-	959.582700285951
M960_R889_5216	889.209	959.67064361132	731	[M-H]-	959.67064361132
M961_R883_5217	883.004	960.596058531102	984	[M-H]-	960.596058531102
M961_R839_5218	838.585	960.662673647153	318	[M-H]-	960.662673647153
M962_R313_5219	312.674	961.528812970228	321	[M-H]-	961.528812970228
M962_R863_5220	862.644	961.59021412192	3657	[M-H]-	961.59021412192
M962_R878_5221	878.052	961.689081553189	4897	[M-H]-	961.689081553189
M963_R879_5222	879.294	962.598091280448	1256	[M-H]-	962.598091280448
M963_R703_5223	703.135	962.55176528878	1269.5	[M-H]-	962.55176528878
M963_R867_5224	866.955	962.676270373128	3683	[M-H]-	962.676270373128
M964_R882_5225	881.7745	963.60999427777	73216	[M-H]-	963.60999427777
M964_R718_5226	718.116	963.557149452071	30992	[M-H]-	963.557149452071
M964_R855_5227	854.623	963.664721656875	2008.5	[M-H]-	963.664721656875
M964_R215_5228	214.819	964.428597260722	355	[M-H]-	964.428597260722
M965_R850_5229	849.689	964.51001918087	815	[M-H]-	964.51001918087
M965_R718_5230	718.116	964.560298137537	8668	[M-H]-	964.560298137537
M965_R907_5231	906.526	964.743459619513	382	[M-H]-	964.743459619513
M966_R847_5232	847.22	965.509631821501	831	[M-H]-	965.509631821501
M966_R718_5233	718.116	965.555275611668	3942	[M-H]-	965.555275611668
M966_R853_5234	853.389	965.682897164088	1157	[M-H]-	965.682897164088
M967_R847_5236	847.22	966.525980209666	1481	[M-H]-	966.525980209666
M967_R717_5237	717.4645	966.553454417299	2271	[M-H]-	966.553454417299
M967_R631_5238	631.068	966.564020753089	989	[M-H]-	966.564020753089
M967_R885_5239	885.481	966.691829046364	630.5	[M-H]-	966.691829046364
M968_R846_5240	845.987	967.520796750111	896	[M-H]-	967.520796750111
M968_R725_5241	725.277	967.564689599501	1851	[M-H]-	967.564689599501
M968_R631_5242	631.068	967.54505510232	645	[M-H]-	967.54505510232
M968_R892_5243	891.694	967.679979923397	779	[M-H]-	967.679979923397
M969_R848_5245	848.455	968.576326495578	1485	[M-H]-	968.576326495578
M969_R871_5246	871.294	968.681773182433	459	[M-H]-	968.681773182433
M970_R888_5247	887.965	969.571485369245	1497.5	[M-H]-	969.571485369245
M970_R751_5248	751.181	969.652367564951	1204	[M-H]-	969.652367564951
M970_R634_5249	633.793	969.564818191107	2569	[M-H]-	969.564818191107
M970_R855_5250	855.239	969.704450831594	472	[M-H]-	969.704450831594
M971_R878_5251	878.052	970.508594604225	2134	[M-H]-	970.508594604225
M971_R632_5252	632.43	970.568607400309	700	[M-H]-	970.568607400309
M972_R875_5254	874.967	971.513344489595	729	[M-H]-	971.513344489595
M972_R632_5255	632.43	971.573235193838	370	[M-H]-	971.573235193838
M972_R889_5256	889.209	971.599132908491	1007	[M-H]-	971.599132908491
M973_R876_5257	875.584	972.518501024864	1531	[M-H]-	972.518501024864
M973_R892_5258	891.694	972.670465238141	434	[M-H]-	972.670465238141
M974_R882_5259	881.766	973.522649993002	405	[M-H]-	973.522649993002
M974_R884_5260	884.242	973.694867275934	463.5	[M-H]-	973.694867275934
M975_R878_5261	878.052	974.533201258958	699	[M-H]-	974.533201258958
M975_R634_5262	633.793	974.55006137411	2334	[M-H]-	974.55006137411
M975_R888_5263	887.965	974.664464068435	422	[M-H]-	974.664464068435
M976_R855_5264	855.2395	975.595844758342	17880	[M-H]-	975.595844758342
M976_R634_5265	633.793	975.548963061958	1099	[M-H]-	975.548963061958
M976_R884_5266	884.242	975.68681270419	443.5	[M-H]-	975.68681270419
M977_R877_5267	876.818	976.632089575714	1323	[M-H]-	976.632089575714
M977_R633_5268	633.1115	976.544299941676	204	[M-H]-	976.544299941676
M977_R719_5269	719.417	976.569291100792	23898.5	[M-H]-	976.569291100792
M977_R884_5270	884.242	976.682948531254	713	[M-H]-	976.682948531254
M978_R834_5271	833.661	977.632603921288	1449	[M-H]-	977.632603921288
M978_R719_5272	719.417	977.57105684843	13793	[M-H]-	977.57105684843
M979_R808_5273	808.4295	978.608347112052	10818	[M-H]-	978.608347112052
M979_R885_5274	885.4905	978.600477222001	1503.5	[M-H]-	978.600477222001
M979_R718_5275	718.116	978.574245636562	3276	[M-H]-	978.574245636562
M980_R889_5276	889.2085	979.620060329692	988.5	[M-H]-	979.620060329692
M980_R808_5277	807.814	979.567309270501	4970	[M-H]-	979.567309270501
M980_R718_5278	718.116	979.575549935701	1894	[M-H]-	979.575549935701
M980_R818_5279	817.663	979.662498651643	3795.5	[M-H]-	979.662498651643
M980_R558_5280	557.576	980.029414007802	383.5	[M-H]-	980.029414007802
M981_R851_5281	850.922	980.525017493063	315	[M-H]-	980.525017493063
M981_R558_5282	557.576	980.53128500681	352	[M-H]-	980.53128500681
M981_R719_5283	719.417	980.564200745366	358	[M-H]-	980.564200745366
M981_R818_5284	817.663	980.666496700516	1790	[M-H]-	980.666496700516
M981_R902_5285	901.592	980.740270125723	722	[M-H]-	980.740270125723
M981_R559_5286	558.879	981.032071870901	269	[M-H]-	981.032071870901
M982_R558_5287	557.576	981.531098461594	125	[M-H]-	981.531098461594
M982_R860_5288	860.1985	981.601991283621	2497	[M-H]-	981.601991283621
M982_R903_5289	902.826	981.744983646041	340	[M-H]-	981.744983646041
M982_R813_5290	812.741	981.679391884808	1401	[M-H]-	981.679391884808
M983_R890_5292	890.4515	982.605111308094	837	[M-H]-	982.605111308094
M983_R892_5293	891.694	982.696293813214	830	[M-H]-	982.696293813214
M984_R628_5294	628.341	983.506751816307	235	[M-H]-	983.506751816307
M984_R889_5295	888.587	983.623559781001	896	[M-H]-	983.623559781001
M984_R889_5296	889.209	983.679228945389	654	[M-H]-	983.679228945389
M985_R845_5297	844.752	984.529412670577	223.5	[M-H]-	984.529412670577
M985_R892_5298	891.6935	984.679334585024	694	[M-H]-	984.679334585024
M986_R630_5299	629.7045	985.524709664713	452	[M-H]-	985.524709664713
M986_R890_5300	889.8305	985.618146331501	848	[M-H]-	985.618146331501
M986_R890_5301	890.452	985.678452473521	1097	[M-H]-	985.678452473521
M987_R796_5302	795.503	986.587517656133	944	[M-H]-	986.587517656133
M987_R874_5303	873.7745	986.686085428199	1243.5	[M-H]-	986.686085428199
M988_R888_5304	887.965	987.609041058853	803	[M-H]-	987.609041058853
M988_R873_5305	873.1535	987.661388007436	809	[M-H]-	987.661388007436
M989_R884_5306	883.6305	988.635285753543	1900.5	[M-H]-	988.635285753543
M989_R631_5307	631.068	988.548121791414	157	[M-H]-	988.548121791414
M989_R719_5308	719.417	988.569095110506	5690	[M-H]-	988.569095110506
M989_R860_5309	859.556	988.676454973929	1455	[M-H]-	988.676454973929
M990_R844_5310	843.518	989.622198996885	590	[M-H]-	989.622198996885
M990_R718_5311	718.116	989.572167870024	2582	[M-H]-	989.572167870024
M990_R860_5312	859.556	989.678056830994	768	[M-H]-	989.678056830994
M990_R831_5313	831.203	989.959491044234	3008	[M-H]-	989.959491044234
M991_R719_5314	719.417	990.583477209853	5305	[M-H]-	990.583477209853
M991_R890_5315	890.452	990.652137255375	2077	[M-H]-	990.652137255375
M992_R890_5316	890.452	991.629849928304	623	[M-H]-	991.629849928304
M992_R642_5317	641.973	991.55902676442	505	[M-H]-	991.55902676442
M992_R719_5318	719.417	991.582462977172	3846	[M-H]-	991.582462977172
M993_R890_5319	890.452	992.627115728615	1002	[M-H]-	992.627115728615
M993_R719_5320	719.4175	992.581824280682	1581	[M-H]-	992.581824280682
M993_R889_5321	889.209	992.698078961211	535	[M-H]-	992.698078961211
M994_R889_5322	889.209	993.626451466831	727	[M-H]-	993.626451466831
M994_R632_5323	632.43	993.563795399101	1328	[M-H]-	993.563795399101
M994_R719_5324	719.417	993.572737880869	747.5	[M-H]-	993.572737880869
M994_R863_5325	862.659	993.687992560287	600	[M-H]-	993.687992560287
M995_R632_5327	632.43	994.576439500074	671	[M-H]-	994.576439500074
M995_R892_5328	891.694	994.717037862878	570.5	[M-H]-	994.717037862878
M996_R593_5330	592.921	995.624852585083	345	[M-H]-	995.624852585083
M996_R890_5331	890.452	995.635695450954	555	[M-H]-	995.635695450954
M996_R750_5332	749.951	995.673425139804	920.5	[M-H]-	995.673425139804
M996_R875_5333	875.02	995.701598677832	766	[M-H]-	995.701598677832
M997_R801_5334	801.0435	996.633069165415	953	[M-H]-	996.633069165415
M997_R889_5335	889.209	996.647070406035	606.5	[M-H]-	996.647070406035
M997_R405_5336	404.702	996.571426612088	3908	[M-H]-	996.571426612088
M997_R855_5337	854.623	996.695741906981	386	[M-H]-	996.695741906981
M998_R888_5338	887.966	997.60809226019	515.5	[M-H]-	997.60809226019
M998_R808_5339	807.814	997.611802636812	10062.5	[M-H]-	997.611802636812
M998_R405_5340	404.702	997.576212655744	2388	[M-H]-	997.576212655744
M999_R810_5341	810.277	998.61610026642	3178.5	[M-H]-	998.61610026642
M999_R892_5342	891.694	998.649273720894	861	[M-H]-	998.649273720894
M999_R416_5343	416.018	998.588772018165	211764	[M-H]-	998.588772018165
M999_R889_5344	889.209	998.677372899378	394	[M-H]-	998.677372899378
M1000_R808_5345	807.814	999.621750248195	1200	[M-H]-	999.621750248195
M1000_R888_5346	887.966	999.587375162193	402	[M-H]-	999.587375162193
M1000_R415_5347	414.604	999.59242280186	129265	[M-H]-	999.59242280186
M1000_R888_5348	887.965	999.669176957028	615	[M-H]-	999.669176957028
M1001_R888_5349	887.965	1000.61184700573	818	[M-H]-	1000.61184700573
M1001_R415_5350	414.604	1000.59194690599	55956	[M-H]-	1000.59194690599
M1001_R889_5351	888.587	1000.69304183449	1257	[M-H]-	1000.69304183449
M1002_R882_5352	881.766	1001.60061073211	401	[M-H]-	1001.60061073211
M1002_R417_5353	417.432	1001.59265865195	16101	[M-H]-	1001.59265865195
M1002_R888_5354	887.965	1001.68010478379	676	[M-H]-	1001.68010478379
M1003_R807_5355	806.582	1002.61996104763	3759.5	[M-H]-	1002.61996104763
M1003_R394_5356	394.0885	1002.5638213118	273	[M-H]-	1002.5638213118
M1003_R890_5357	890.452	1002.69478884346	1802.5	[M-H]-	1002.69478884346
M1004_R398_5358	398.332	1003.56332514889	156	[M-H]-	1003.56332514889
M1004_R719_5359	719.417	1003.58653771207	1452	[M-H]-	1003.58653771207
M1004_R807_5360	806.582	1003.56605322606	2965	[M-H]-	1003.56605322606
M1004_R590_5361	590.197	1003.5421995109	134	[M-H]-	1003.5421995109
M1004_R889_5362	889.209	1003.69422362137	549	[M-H]-	1003.69422362137
M1005_R719_5363	719.417	1004.5897766677	584	[M-H]-	1004.5897766677
M1005_R801_5364	801.0425	1004.60055077604	838.5	[M-H]-	1004.60055077604
M1005_R889_5365	889.209	1004.63462301148	1030	[M-H]-	1004.63462301148
M1005_R864_5366	864.481	1004.67200360352	6732	[M-H]-	1004.67200360352
M1006_R868_5367	868.2145	1005.58692451136	580.5	[M-H]-	1005.58692451136
M1006_R718_5368	718.116	1005.56742485688	693	[M-H]-	1005.56742485688
M1006_R877_5369	876.845	1005.69290754942	180	[M-H]-	1005.69290754942
M1007_R643_5371	643.336	1006.53473666978	888	[M-H]-	1006.53473666978
M1007_R719_5372	719.417	1006.58179962118	2233.5	[M-H]-	1006.58179962118
M1007_R864_5373	864.481	1006.67967446169	1692	[M-H]-	1006.67967446169
M1008_R748_5375	747.5685	1007.57319472079	1024	[M-H]-	1007.57319472079
M1008_R643_5376	643.336	1007.53660727766	735	[M-H]-	1007.53660727766
M1009_R888_5378	887.965	1008.69630527321	476	[M-H]-	1008.69630527321
M1009_R204_5379	204.311	1009.44732725263	715	[M-H]-	1009.44732725263
M1010_R867_5380	866.985	1009.63331169788	2273.5	[M-H]-	1009.63331169788
M1010_R778_5381	778.254	1009.56859511904	800	[M-H]-	1009.56859511904
M1010_R826_5382	825.678	1009.69258386848	603	[M-H]-	1009.69258386848
M1011_R794_5383	794.273	1010.5877295119	787	[M-H]-	1010.5877295119
M1011_R890_5384	890.452	1010.60803801441	626	[M-H]-	1010.60803801441
M1011_R679_5385	679.037	1010.54975091532	1398	[M-H]-	1010.54975091532
M1011_R890_5386	890.452	1010.70418724077	764	[M-H]-	1010.70418724077
M1012_R889_5387	888.587	1011.62834198976	366	[M-H]-	1011.62834198976
M1012_R892_5388	891.694	1011.70304504386	377	[M-H]-	1011.70304504386
M1013_R890_5389	889.8305	1012.61536470146	406	[M-H]-	1012.61536470146
M1013_R796_5390	795.503	1012.59798131641	1168	[M-H]-	1012.59798131641
M1013_R718_5391	718.116	1012.56767844205	672.5	[M-H]-	1012.56767844205
M1013_R892_5392	891.694	1012.73326701691	263	[M-H]-	1012.73326701691
M1014_R796_5393	795.503	1013.60348516237	621	[M-H]-	1013.60348516237
M1014_R887_5394	886.723	1013.68113683951	245.5	[M-H]-	1013.68113683951
M1014_R632_5395	632.43	1013.78246315977	276	[M-H]-	1013.78246315977
M1014_R937_5396	937.362	1013.79057613239	661	[M-H]-	1013.79057613239
M1015_R732_5398	732.438	1014.57755380964	702	[M-H]-	1014.57755380964
M1015_R888_5399	887.965	1014.62107889464	598	[M-H]-	1014.62107889464
M1015_R887_5400	886.723	1014.6808630856	381	[M-H]-	1014.6808630856
M1016_R889_5402	888.587	1015.63341226087	566	[M-H]-	1015.63341226087
M1016_R705_5403	705.09	1015.8086923376	2582.5	[M-H]-	1015.8086923376
M1017_R889_5405	888.587	1016.62854237548	371	[M-H]-	1016.62854237548
M1017_R794_5406	794.273	1016.63378189327	338	[M-H]-	1016.63378189327
M1017_R719_5407	719.417	1016.58471014476	657.5	[M-H]-	1016.58471014476
M1017_R630_5408	629.705	1016.64937611055	1252	[M-H]-	1016.64937611055
M1017_R702_5409	702.485	1016.8149600877	1795	[M-H]-	1016.8149600877
M1017_R887_5410	886.723	1016.67721112486	520	[M-H]-	1016.67721112486
M1018_R630_5412	629.705	1017.65301834644	705.5	[M-H]-	1017.65301834644
M1018_R460_5413	459.605	1017.58543456309	199	[M-H]-	1017.58543456309
M1018_R888_5414	887.965	1017.67431335855	408	[M-H]-	1017.67431335855
M1019_R797_5415	796.733	1018.61590896475	139611	[M-H]-	1018.61590896475
M1019_R890_5416	890.452	1018.63772353268	464	[M-H]-	1018.63772353268
M1019_R398_5417	397.626	1018.55867512399	123.5	[M-H]-	1018.55867512399
M1019_R630_5418	629.705	1018.65498773961	367	[M-H]-	1018.65498773961
M1019_R796_5419	795.503	1018.66533229968	265	[M-H]-	1018.66533229968
M1019_R887_5420	886.723	1018.6808228372	356.5	[M-H]-	1018.6808228372
M1020_R628_5421	628.341	1019.65077341301	296	[M-H]-	1019.65077341301
M1020_R797_5422	796.733	1019.61927872325	87438.5	[M-H]-	1019.61927872325
M1020_R888_5423	887.965	1019.72134085163	219	[M-H]-	1019.72134085163
M1021_R427_5424	427.33	1020.56927942546	5223.5	[M-H]-	1020.56927942546
M1021_R721_5425	720.719	1020.58635213337	574	[M-H]-	1020.58635213337
M1022_R445_5427	444.9435	1021.58036846684	3492	[M-H]-	1021.58036846684
M1022_R799_5428	799.194	1021.61824094456	11305	[M-H]-	1021.61824094456
M1022_R889_5429	889.209	1021.65340941518	286	[M-H]-	1021.65340941518
M1023_R440_5431	440.058	1022.57484963493	1588	[M-H]-	1022.57484963493
M1023_R805_5432	805.351	1022.61739594689	3074	[M-H]-	1022.61739594689
M1023_R818_5433	817.663	1022.71365989416	544.5	[M-H]-	1022.71365989416
M1025_R660_5434	659.611	1024.5991389074	4921.5	[M-H]-	1024.5991389074
M1025_R888_5435	887.965	1024.58028588342	306	[M-H]-	1024.58028588342
M1025_R888_5436	887.965	1024.68415389588	584	[M-H]-	1024.68415389588
M1026_R631_5437	631.068	1025.63606868471	2819.5	[M-H]-	1025.63606868471
M1026_R889_5438	889.209	1025.59341480926	356	[M-H]-	1025.59341480926
M1026_R891_5439	891.073	1025.68473422531	399	[M-H]-	1025.68473422531
M1027_R781_5440	780.718	1026.579305413	907.5	[M-H]-	1026.579305413
M1027_R889_5441	889.209	1026.59670853716	402	[M-H]-	1026.59670853716
M1027_R631_5442	631.068	1026.63769623211	1513.5	[M-H]-	1026.63769623211
M1027_R889_5443	889.209	1026.69031141948	591.5	[M-H]-	1026.69031141948
M1028_R629_5444	629.0235	1027.63661422208	579	[M-H]-	1027.63661422208
M1028_R805_5445	805.351	1027.56476262285	2084	[M-H]-	1027.56476262285
M1028_R889_5446	889.209	1027.69262322534	508	[M-H]-	1027.69262322534
M1028_R602_5447	602.458	1027.66457928906	251.5	[M-H]-	1027.66457928906
M1029_R797_5448	796.733	1028.63516708225	7730	[M-H]-	1028.63516708225
M1029_R889_5449	889.209	1028.65099508898	370	[M-H]-	1028.65099508898
M1029_R889_5450	889.2085	1028.69971643351	415.5	[M-H]-	1028.69971643351
M1030_R890_5451	890.4515	1029.59488989554	435	[M-H]-	1029.59488989554
M1030_R789_5452	788.7255	1029.61302313081	4271	[M-H]-	1029.61302313081
M1030_R615_5453	614.718	1029.60460692143	286	[M-H]-	1029.60460692143
M1030_R891_5454	891.072	1029.684804672	320	[M-H]-	1029.684804672
M1031_R889_5455	889.209	1030.61611982343	397.5	[M-H]-	1030.61611982343
M1031_R796_5456	795.503	1030.64084990384	1452.5	[M-H]-	1030.64084990384
M1031_R321_5457	321.218	1030.57899930818	37406	[M-H]-	1030.57899930818
M1031_R643_5458	643.336	1030.53623534922	884	[M-H]-	1030.53623534922
M1031_R872_5459	871.882	1030.68503603889	1289	[M-H]-	1030.68503603889
M1032_R643_5460	643.336	1031.53206947588	609	[M-H]-	1031.53206947588
M1032_R796_5461	795.503	1031.63737545802	305	[M-H]-	1031.63737545802
M1032_R889_5462	889.209	1031.60519321957	357	[M-H]-	1031.60519321957
M1032_R321_5463	321.218	1031.58254642904	23308	[M-H]-	1031.58254642904
M1033_R798_5464	797.964	1032.63133584764	76862.5	[M-H]-	1032.63133584764
M1033_R890_5465	890.452	1032.64768001893	391	[M-H]-	1032.64768001893
M1033_R321_5466	321.218	1032.58164097767	6550	[M-H]-	1032.58164097767
M1033_R631_5467	631.068	1032.61442111912	321	[M-H]-	1032.61442111912
M1033_R841_5468	841.052	1032.6886105217	363	[M-H]-	1032.6886105217
M1034_R325_5469	324.755	1033.57108043652	232	[M-H]-	1033.57108043652
M1034_R846_5470	845.987	1033.62131117725	433	[M-H]-	1033.62131117725
M1034_R719_5471	719.417	1033.60118043001	409	[M-H]-	1033.60118043001
M1034_R631_5472	631.068	1033.59525183553	815	[M-H]-	1033.59525183553
M1035_R321_5473	321.218	1034.58904505487	941	[M-H]-	1034.58904505487
M1035_R794_5474	793.6535	1034.64405473882	329	[M-H]-	1034.64405473882
M1035_R679_5475	679.037	1034.57547011328	2060.5	[M-H]-	1034.57547011328
M1035_R889_5476	889.209	1034.66467773616	256	[M-H]-	1034.66467773616
M1035_R809_5477	809.045	1034.67377077569	469.5	[M-H]-	1034.67377077569
M1036_R797_5478	796.733	1035.63645679683	4071.5	[M-H]-	1035.63645679683
M1036_R889_5479	889.209	1035.64681831755	577	[M-H]-	1035.64681831755
M1036_R680_5480	680.339	1035.55984212496	897.5	[M-H]-	1035.55984212496
M1036_R320_5481	319.803	1035.57665830109	158	[M-H]-	1035.57665830109
M1036_R830_5482	829.972	1035.6848962884	1530.5	[M-H]-	1035.6848962884
M1037_R890_5483	889.8305	1036.61889719721	720	[M-H]-	1036.61889719721
M1037_R424_5484	423.7955	1036.54293843576	3690	[M-H]-	1036.54293843576
